name,group,epoch,country,sex,year_from,year_to,haplogroup,lat,lon,fasta_url
DA226,IAST,Iron Age,Kazakhstan,F,-250,450,U2e1h,43.06861114501953,68.24888610839844,/static_md5/data/fasta/DA226.fa
NOV_10,IACA,Iron Age,Russia,U,-300,-300,X2b,44.266666412353516,43.633331298828125,
I1100,NENE,Neolithic,Turkey,F,-6500,-6200,K1a or K1a6,40.29999923706055,29.56999969482422,/static_md5/data/fasta/I1100.fa
KOL_5,IASI,Iron Age,Russia,U,-500,-200,J1b1a,51.616668701171875,39.18333435058594,
Pr1,IASI,Iron Age,Russia,U,-500,-200,U3,52.06666564941406,53.93333435058594,
I1101,NENE,Neolithic,Turkey,M,-6500,-6200,T2b,40.29999923706055,29.56999969482422,/static_md5/data/fasta/I1101.fa
I2473,CAIB,Copper Age,Spain,M,-2916,-2714,H3,42.56999969482422,-2.619999885559082,/static_md5/data/fasta/I2473.fa
I2454,BBC,Bronze Age,Great Britain,F,-2198,-1983,R1a1a,52.34000015258789,0.029999999329447746,/static_md5/data/fasta/I2454.fa
AED_1108,MAGe,Middle Ages,Germany,F,355,532,U4a2a,48.29240036010742,11.90530014038086,/static_md5/data/fasta/AED_1108.fa
DA356,BASI,Bronze Age,Russia,M,-2647,-1776,C4a1a3,53.18888854980469,103.36805725097656,/static_md5/data/fasta/DA356.fa
DA361,BASI,Bronze Age,Russia,M,-2647,-1776,C4a1a3,53.18888854980469,103.36805725097656,/static_md5/data/fasta/DA361.fa
Pr5,IASI,Iron Age,Russia,U,-500,-200,T,52.06666564941406,53.93333435058594,
JK2923,CLNE,Classical Age,Egypt,U,-753,-544,U8b1a1,29.899999618530273,31.200000762939453,
Pr6,IASI,Iron Age,Russia,U,-500,-200,F1b,52.06666564941406,53.93333435058594,
I1103,NENE,Neolithic,Turkey,M,-6500,-6200,K1b1b1,40.29999923706055,29.56999969482422,/static_md5/data/fasta/I1103.fa
I1579,NENE,Neolithic,Turkey,F,-6500,-6200,K1a-C150T,40.29999923706055,29.56999969482422,/static_md5/data/fasta/I1579.fa
I3269,CAIB,Copper Age,Spain,M,-3350,-2750,U5b2b3a,42.630001068115234,-2.700000047683716,/static_md5/data/fasta/I3269.fa
OBKR_26,EBAGe,Bronze Age,Germany,F,-2033,-1907,HV,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_26.fa
JK2950,CLNE,Classical Age,Egypt,U,-357,-206,H6b,29.899999618530273,31.200000762939453,
JK2925,CLNE,Classical Age,Egypt,U,5,54,U7,29.899999618530273,31.200000762939453,
OBKR_66,EBAGe,Bronze Age,Germany,F,-2028,-1903,U4a,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_66.fa
I1580,NENE,Neolithic,Turkey,F,-6500,-6200,H5,40.29999923706055,29.56999969482422,/static_md5/data/fasta/I1580.fa
Pr9,IASI,Iron Age,Russia,F,-500,-200,U2e2,52.06666564941406,53.93333435058594,
I3270,CAIB,Copper Age,Spain,F,-3350,-2750,J2a1a1,42.630001068115234,-2.700000047683716,/static_md5/data/fasta/I3270.fa
Alh_3,MAGe,Middle Ages,Germany,F,356,535,H2a2b,49.554100036621094,10.508299827575684,/static_md5/data/fasta/Alh_3.fa
I1583,NENE,Neolithic,Turkey,M,-6426,-6236,K1a2,40.29999923706055,29.56999969482422,/static_md5/data/fasta/I1583.fa
OBKR_67,EBAGe,Bronze Age,Germany,M,-2023,-1894,K2a5,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_67.fa
MS10612,IASp,Iron Age,Spain,U,-300,-200,H3+152,38.90713882446289,1.4294999837875366,/static_md5/data/fasta/MS10612.fa
JK2956,CLNE,Classical Age,Egypt,U,-823,-785,U1a1a3,29.899999618530273,31.200000762939453,
JK2957,CLNE,Classical Age,Egypt,M,-788,-595,J2a2c,29.899999618530273,31.200000762939453,
I1585,NENE,Neolithic,Turkey,F,-6500,-6200,J1 or J1c,40.29999923706055,29.56999969482422,/static_md5/data/fasta/I1585.fa
STR_248,MAGe,Middle Ages,Germany,F,530,560,H11a2,48.87327575683594,12.553182601928711,/static_md5/data/fasta/STR_248.fa
I0108,BBC,Copper Age,Germany,F,-2575,-2299,H5a3,51.45000076293945,11.539999961853027,/static_md5/data/fasta/I0108.fa
I3271,CAIB,Copper Age,Spain,F,-3350,-2750,K1a4a1,42.630001068115234,-2.700000047683716,/static_md5/data/fasta/I3271.fa
STR_316,MAGe,Middle Ages,Germany,M,480,510,H3,48.87327575683594,12.553182601928711,
MS10613,IASp,Iron Age,Spain,U,-400,-400,U4a,38.90713882446289,1.4294999837875366,/static_md5/data/fasta/MS10613.fa
STR_300,MAGe,Middle Ages,Germany,F,510,530,J1c10,48.87327575683594,12.553182601928711,/static_md5/data/fasta/STR_300.fa
MS10614,IASp,Iron Age,Spain,U,-361,-178,T2b,38.96099853515625,1.312000036239624,/static_md5/data/fasta/MS10614.fa
I3272,CAIB,Copper Age,Spain,M,-3263,-2903,X2b+226,42.56999969482422,-2.549999952316284,/static_md5/data/fasta/I3272.fa
I3277,CAIB,Copper Age,Spain,F,-3100,-2850,U5b2b,42.56999969482422,-2.569999933242798,/static_md5/data/fasta/I3277.fa
MS10617,IASp,Iron Age,Spain,U,-500,-400,U5b3,38.90713882446289,1.4294999837875366,/static_md5/data/fasta/MS10617.fa
JK2961,CLNE,Classical Age,Egypt,U,-87,1,T1a7,29.899999618530273,31.200000762939453,
I0724,NENE,Neolithic,Turkey,M,-6400,-5600,K1a4,40.2599983215332,29.649999618530273,/static_md5/data/fasta/I0724.fa
STR_480,MAGe,Middle Ages,Germany,F,510,530,J1c2o,48.87327575683594,12.553182601928711,/static_md5/data/fasta/STR_480.fa
JK2965,CLNE,Classical Age,Egypt,U,-979,-914,T2c1c,29.899999618530273,31.200000762939453,
JK2963,CLNE,Classical Age,Egypt,F,-1211,-1126,M1a1i,29.899999618530273,31.200000762939453,
I4565,CAIB,Copper Age,Spain,M,-3020,-2909,H5,41.29159927368164,1.0637999773025513,/static_md5/data/fasta/I4565.fa
JK2966,CLNE,Classical Age,Egypt,U,-384,-235,T1a7,29.899999618530273,31.200000762939453,
JK2970,CLNE,Classical Age,Egypt,U,-357,-206,U1a1,29.899999618530273,31.200000762939453,
OBKR_73,EBAGe,Bronze Age,Germany,F,-2024,-1897,U5b2a1a1,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_73.fa
I0725,NENE,Neolithic,Turkey,F,-6400,-5600,N1a1a1,40.2599983215332,29.649999618530273,/static_md5/data/fasta/I0725.fa
MS10619,IASp,Iron Age,Spain,U,-500,-400,H1c,38.90713882446289,1.4294999837875366,/static_md5/data/fasta/MS10619.fa
I5838,CAIB,Copper Age,Spain,M,-2900,-2346,K1a+195,42.33333206176758,-3.5,/static_md5/data/fasta/I5838.fa
CL110,LONG,Middle Ages,Italy,M,570,880,None,45.08333206176758,7.5833330154418945,
CL97,LONG,Middle Ages,Italy,M,570,880,None,45.08333206176758,7.5833330154418945,
JK2974,CLNE,Classical Age,Egypt,U,-889,-803,H,29.899999618530273,31.200000762939453,
MS10620,IASp,Iron Age,Spain,U,-400,-400,J1c3g,38.90713882446289,1.4294999837875366,/static_md5/data/fasta/MS10620.fa
I7587,CAIB,Copper Age,Spain,M,-2900,-2500,T2b3,37.2400016784668,-4.239999771118164,/static_md5/data/fasta/I7587.fa
MS10589,CASp,Copper Age,Spain,U,-900,-750,K1a1b1,38.72654724121094,1.445781946182251,/static_md5/data/fasta/MS10589.fa
JK2977,CLNE,Classical Age,Egypt,U,-389,-235,T2e,29.899999618530273,31.200000762939453,
I8131,CAIB,Copper Age,Spain,F,-2578,-2457,J2b1,38.977699279785156,-0.16037000715732574,/static_md5/data/fasta/I8131.fa
CL30,LONG,Middle Ages,Italy,M,570,880,I1b,45.08333206176758,7.5833330154418945,/static_md5/data/fasta/CL30.fa
JK2979,CLNE,Classical Age,Egypt,U,-369,-211,HV1a2a,29.899999618530273,31.200000762939453,
Harta-Freifelt/10/anc25,MAHu,Middle Ages,Hungary,F,900,950,H5e1a,46.68511962890625,19.066926956176758,
I0726,NENE,Neolithic,Turkey,F,-6400,-5600,H or H5-C16192T,40.2599983215332,29.649999618530273,/static_md5/data/fasta/I0726.fa
I8154,CAIB,Copper Age,Spain,F,-2900,-2500,U5b1,37.2400016784668,-4.239999771118164,/static_md5/data/fasta/I8154.fa
Karos1/1,MAHu,Middle Ages,Hungary,M,890,950,H1b2,48.32787322998047,21.71983528137207,
I1699,PPNE,Neolithic,Jordan,F,-6800,-6700,R0a2,31.989999771118164,35.97999954223633,/static_md5/data/fasta/I1699.fa
OBKR_76,EBAGe,Bronze Age,Germany,F,-2013,-1785,K1a,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_76.fa
JK2986,CLNE,Classical Age,Egypt,F,-508,-406,HV,29.899999618530273,31.200000762939453,
I0727,NENE,Neolithic,Turkey,M,-6400,-5600,K1a2,40.2599983215332,29.649999618530273,/static_md5/data/fasta/I0727.fa
kum6,NENE,Neolithic,Turkey,F,-4846,-4618,None,39.95000076293945,26.200000762939453,/static_md5/data/fasta/kum6.fa
I8158,CAIB,Copper Age,Spain,M,-2900,-2500,H1ah,37.2400016784668,-4.239999771118164,/static_md5/data/fasta/I8158.fa
I8197,CAIB,Copper Age,Spain,F,-2900,-2500,H4a1,37.2400016784668,-4.239999771118164,/static_md5/data/fasta/I8197.fa
JK2879,CLNE,Classical Age,Egypt,U,-45,4,U3b,29.899999618530273,31.200000762939453,
I8198,CAIB,Copper Age,Spain,F,-2900,-2500,J2b1a,37.2400016784668,-4.239999771118164,/static_md5/data/fasta/I8198.fa
I8199,CAIB,Copper Age,Spain,M,-2900,-2500,U5b1+16189+@16192,37.2400016784668,-4.239999771118164,/static_md5/data/fasta/I8199.fa
I8364,CAIB,Copper Age,Spain,M,-2706,-2569,J2b1a2a,37.2400016784668,-4.239999771118164,/static_md5/data/fasta/I8364.fa
I8566,CAIB,Copper Age,Spain,F,-3800,-2500,J2b1a,38.82451248168945,-0.8641650080680847,/static_md5/data/fasta/I8566.fa
RISE500,BARu,Bronze Age,Russia,F,-1700,-1500,U4d1,53.459999084472656,85.44999694824219,/static_md5/data/fasta/RISE500.fa
RISE503,BARu,Bronze Age,Russia,F,-1727,-1511,U2e2,53.459999084472656,85.44999694824219,/static_md5/data/fasta/RISE503.fa
I7588,CAIB,Copper Age,Spain,U,-2900,-2500,J1c1b,37.2400016784668,-4.239999771118164,/static_md5/data/fasta/I7588.fa
RISE505,BARu,Bronze Age,Russia,F,-1746,-1626,U4a1b,53.459999084472656,85.44999694824219,/static_md5/data/fasta/RISE505.fa
OBKR_79,EBAGe,Bronze Age,Germany,U,-2018,-1883,H1ba,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_79.fa
I8132,CAIB,Copper Age,Spain,F,-2600,-2400,H1aq,38.977699279785156,-0.16037000715732574,/static_md5/data/fasta/I8132.fa
I3238,CAIB,Copper Age,Spain,M,-2500,-2200,H3+152,43.410221099853516,-5.984960079193115,/static_md5/data/fasta/I3238.fa
CL93,LONG,Middle Ages,Italy,M,570,880,J2b1a,45.08333206176758,7.5833330154418945,/static_md5/data/fasta/CL93.fa
JK2984,CLNE,Classical Age,Egypt,U,32,122,U7,29.899999618530273,31.200000762939453,
Karos1/1438,MAHu,Middle Ages,Hungary,M,890,950,U3b1b,48.32787322998047,21.71983528137207,
CL94,LONG,Middle Ages,Italy,M,570,880,K1c1,45.08333206176758,7.5833330154418945,/static_md5/data/fasta/CL94.fa
Karos1/2,MAHu,Middle Ages,Hungary,M,890,950,H1b2,48.32787322998047,21.71983528137207,
RISE94,CWC,Neolithic,Sweden,M,-2621,-2472,K1a2a,56.029998779296875,14.229999542236328,/static_md5/data/fasta/RISE94.fa
I1633,BACA,Bronze Age,Armenia,F,-2619,-2410,H1u,40.650001525878906,45.11669921875,/static_md5/data/fasta/I1633.fa
I3239,CAIB,Copper Age,Spain,F,-2500,-2200,U5b1d2,43.410221099853516,-5.984960079193115,/static_md5/data/fasta/I3239.fa
OBKR_80,EBAGe,Bronze Age,Germany,M,-2134,-1959,K1a3,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_80.fa
SZ8,LONG,Middle Ages,Hungary,F,412,604,M5b'c,46.78821563720703,17.842775344848633,
RISE560,BBC,Neolithic,Germany,M,-2500,-2000,U5a1a1,48.33000183105469,10.899999618530273,/static_md5/data/fasta/RISE560.fa
I3243,CAIB,Copper Age,Spain,M,-2500,-2200,U5a1a2b,43.410221099853516,-5.984960079193115,/static_md5/data/fasta/I3243.fa
SZ13,LONG,Middle Ages,Hungary,M,422,541,N1b1b1,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ13.fa
I3276,CAIB,Copper Age,Spain,M,-3092,-2918,V,42.56999969482422,-2.569999933242798,/static_md5/data/fasta/I3276.fa
I8140_d,CAIB,Copper Age,Spain,F,-2117,-1779,K1a+195,37.136600494384766,-3.54830002784729,/static_md5/data/fasta/I8140_d.fa
Karos1/3286,MAHu,Middle Ages,Hungary,M,890,950,T2b4h,48.32787322998047,21.71983528137207,
I8155,CAIB,Copper Age,Spain,F,-2900,-2500,H4a1a,37.2400016784668,-4.239999771118164,/static_md5/data/fasta/I8155.fa
I7672,MAIB,Middle Ages,Spain,M,785,801,T2h,41.98137664794922,2.309823989868164,/static_md5/data/fasta/I7672.fa
SZ20,LONG,Middle Ages,Hungary,M,412,604,None,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ20.fa
I0059,BBC,Neolithic,Germany,F,-2337,-2138,H1,51.81999969482422,10.90999984741211,/static_md5/data/fasta/I0059.fa
Karos2/10,MAHu,Middle Ages,Hungary,M,890,950,U5a1a1h,48.32787322998047,21.71983528137207,
I1546,BBC,Copper Age,Germany,F,-2500,-2050,U5a1b1,51.81999969482422,10.90999984741211,/static_md5/data/fasta/I1546.fa
Karos2/14,MAHu,Middle Ages,Hungary,U,890,950,F2a,48.32787322998047,21.71983528137207,
Karos2/15,MAHu,Middle Ages,Hungary,U,890,950,U4d2,48.32787322998047,21.71983528137207,
AV2,MAHu,Middle Ages,Hungary,F,548,641,X2m'n,46.78821563720703,17.842775344848633,/static_md5/data/fasta/AV2.fa
OBKR_81,EBAGe,Bronze Age,Germany,F,-2024,-1896,X2b,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_81.fa
I7673,MAIB,Middle Ages,Spain,F,785,801,W1+119,41.98137664794922,2.309823989868164,/static_md5/data/fasta/I7673.fa
Karos2/18,MAHu,Middle Ages,Hungary,M,890,950,T1a1,48.32787322998047,21.71983528137207,
RISE00,CWC,Neolithic,Estonia,F,-2575,-2349,H5a1,59.40999984741211,27.030000686645508,/static_md5/data/fasta/RISE00.fa
I7674,MAIB,Middle Ages,Spain,F,785,801,H42,41.98137664794922,2.309823989868164,/static_md5/data/fasta/I7674.fa
SZ32,LONG,Middle Ages,Hungary,F,412,604,H74,46.78821563720703,17.842775344848633,/static_md5/data/fasta/SZ32.fa
I7675,MAIB,Middle Ages,Spain,M,785,801,U3a1,41.98137664794922,2.309823989868164,/static_md5/data/fasta/I7675.fa
I0805,BBC,Copper Age,Germany,M,-2467,-2142,H1,51.790000915527344,11.140000343322754,/static_md5/data/fasta/I0805.fa
I0049,CWC,Neolithic,Germany,F,-2464,-2210,X2b4,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I0049.fa
I7676,MAIB,Middle Ages,Spain,F,785,801,U5a1c,41.98137664794922,2.309823989868164,/static_md5/data/fasta/I7676.fa
I12809,BAIB,Bronze Age,Spain,M,-1880,-1770,H1j,38.57809829711914,-2.8417000770568848,/static_md5/data/fasta/I12809.fa
OBKR_84,EBAGe,Bronze Age,Germany,F,-2021,-1830,V7,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_84.fa
OBKR_86,EBAGe,Bronze Age,Germany,M,-2032,-1901,K1a3,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_86.fa
I1536,CWC,Neolithic,Germany,M,-2500,-2050,U5a1g2,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I1536.fa
Karos2/21,MAHu,Middle Ages,Hungary,U,890,950,H2a1n,48.32787322998047,21.71983528137207,
I0803,UNC,Bronze Age,Germany,F,-2132,-1942,H4a1a1a,51.16999816894531,11.850000381469727,/static_md5/data/fasta/I0803.fa
I0104,CWC,Neolithic,Germany,M,-2559,-2296,U4b1a1a1,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I0104.fa
I0106,CWC,Neolithic,Germany,F,-2464,-2210,T2a1b1,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I0106.fa
I2022,LBK,Neolithic,Germany,F,-5500,-4850,T2b,51.89583206176758,11.046667098999023,/static_md5/data/fasta/I2022.fa
OBKR_93,EBAGe,Bronze Age,Germany,F,-2111,-1907,K1a4a1,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_93.fa
Karos2/22,MAHu,Middle Ages,Hungary,U,890,950,H2a1n,48.32787322998047,21.71983528137207,
I2020,LBK,Neolithic,Germany,M,-5500,-4850,K1a2,51.89583206176758,11.046667098999023,/static_md5/data/fasta/I2020.fa
Karos2/26,MAHu,Middle Ages,Hungary,M,890,950,T1a1,48.32787322998047,21.71983528137207,
Kivisaare,NEBL,Neolithic,Estonia,U,-4411,-4286,U5a2d,58.43583297729492,26.086944580078125,
Kudruküla1,MEBL,Mesolithic,Estonia,U,-3831,-3426,U5b1d1,,,
I2017,LBK,Neolithic,Germany,F,-5500,-4850,K2a,51.89583206176758,11.046667098999023,/static_md5/data/fasta/I2017.fa
I1532,CWC,Neolithic,Germany,M,-2500,-2050,J1c2e,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I1532.fa
I1538,CWC,Neolithic,Germany,M,-2500,-2050,J1c5,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I1538.fa
Kunila2,CWC,Neolithic,Estonia,M,-2696,-2390,J1c3,58.592498779296875,26.34166717529297,/static_md5/data/fasta/Kunila2.fa
I1310,BAIB,Bronze Age,Spain,F,-1930,-1634,U5b1c,41.53730010986328,2.1328999996185303,/static_md5/data/fasta/I1310.fa
Karos2/27,MAHu,Middle Ages,Hungary,F,890,950,H15b1,48.32787322998047,21.71983528137207,
arm13,IACA,Iron Age,Armenia,U,-1100,-900,U2e2a1,40.13999938964844,44.11000061035156,/static_md5/data/fasta/arm13.fa
Iceman,CAIt,Copper Age,Italy,M,-3484,-3104,K1,46.77000045776367,10.829999923706055,/static_md5/data/fasta/Iceman.fa
arm12,MACA,Middle Ages,Armenia,U,728,930,J1d6,40.20000076293945,45.86000061035156,/static_md5/data/fasta/arm12.fa
I1539,CWC,Neolithic,Germany,F,-2625,-2291,J1c1b1a,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I1539.fa
I0114,CWC,Neolithic,Germany,M,-2138,-1952,I3a,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I0114.fa
Karos2/31,MAHu,Middle Ages,Hungary,U,890,950,N1a1a1a1,48.32787322998047,21.71983528137207,
arm2,BACA,Bronze Age,Armenia,U,-3000,-2800,R1a1,40.869998931884766,43.75,/static_md5/data/fasta/arm2.fa
I0056,LBK,Neolithic,Germany,M,-5212,-5006,T2b,51.88999938964844,11.039999961853027,/static_md5/data/fasta/I0056.fa
I1312_d,BAIB,Bronze Age,Spain,M,-1930,-1634,HV0+195,41.53730010986328,2.1328999996185303,/static_md5/data/fasta/I1312_d.fa
I5878,NEUk,Neolithic,Ukraine,M,-5299,-5076,U4b1a1a,48.90999984741211,33.7599983215332,/static_md5/data/fasta/I5878.fa
I1540,CWC,Neolithic,Germany,M,-2500,-2050,J1c5,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I1540.fa
arm26,IACA,Iron Age,Armenia,U,-1300,-1100,J1d1b1,40.349998474121094,45.16999816894531,/static_md5/data/fasta/arm26.fa
I1542,CWC,Neolithic,Germany,M,-2500,-2050,J2a2a,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I1542.fa
arm29,BACA,Bronze Age,Armenia,U,-1400,-1200,R1b1,40.150001525878906,45.25,/static_md5/data/fasta/arm29.fa
arm33,BACA,Bronze Age,Armenia,U,-1400,-1200,W3b,40.150001525878906,45.25,/static_md5/data/fasta/arm33.fa
I1544,CWC,Neolithic,Germany,M,-2500,-2050,K2b2,51.41999816894531,11.680000305175781,/static_md5/data/fasta/I1544.fa
I1313_d,BAIB,Bronze Age,Spain,F,-1930,-1634,V,41.53730010986328,2.1328999996185303,/static_md5/data/fasta/I1313_d.fa
Karos2/37,MAHu,Middle Ages,Hungary,F,890,950,G2a1d2,48.32787322998047,21.71983528137207,
I1836,BAIB,Bronze Age,Spain,M,-1682,-1505,U,41.222999572753906,1.7741600275039673,/static_md5/data/fasta/I1836.fa
I2455,BBC,Bronze Age,Great Britain,F,-2125,-1911,U5a2c3a,52.34000015258789,0.029999999329447746,/static_md5/data/fasta/I2455.fa
arm36,BACA,Bronze Age,Armenia,U,-1500,-1300,U2e1e,40.54999923706055,44.959999084472656,/static_md5/data/fasta/arm36.fa
I1770,BBC,Bronze Age,Great Britain,F,-2400,-1600,U5b1d2,54.20195007324219,-0.4343549907207489,/static_md5/data/fasta/I1770.fa
I5888,NEUk,Neolithic,Ukraine,M,-5500,-4800,U5b2b1,48.90999984741211,33.7599983215332,/static_md5/data/fasta/I5888.fa
I10942,NEIB,Neolithic,Gibraltar,F,-5500,-4500,N1a1a1,36.13200378417969,-5.343772888183594,/static_md5/data/fasta/I10942.fa
RISE446,CWC,Neolithic,Germany,M,-2829,-2465,U5b1c2,50.0099983215332,10.180000305175781,/static_md5/data/fasta/RISE446.fa
OBKR_95,EBAGe,Bronze Age,Germany,F,-2027,-1901,V1a,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_95.fa
Karos2/48,MAHu,Middle Ages,Hungary,U,890,950,K1c1,48.32787322998047,21.71983528137207,
Karos2/50,MAHu,Middle Ages,Hungary,M,890,950,U5a2a2a,48.32787322998047,21.71983528137207,
I1840,BAIB,Bronze Age,Spain,M,-1660,-1454,H3ap,42.56999969482422,-2.619999885559082,/static_md5/data/fasta/I1840.fa
I1977,BAIB,Bronze Age,Spain,F,-1660,-1454,U5b1+16189+@16192,42.56999969482422,-2.619999885559082,/static_md5/data/fasta/I1977.fa
arm51,IACA,Iron Age,Armenia,U,-700,-500,U3b3,40.290000915527344,44.31999969482422,/static_md5/data/fasta/arm51.fa
I2407,GAC,Bronze Age,Poland,M,-3095,-2915,H28a,52.849998474121094,17.8799991607666,/static_md5/data/fasta/I2407.fa
RISE434,CWC,Neolithic,Germany,M,-2880,-2630,U4,48.93000030517578,12.260000228881836,/static_md5/data/fasta/RISE434.fa
I1982,BAIB,Bronze Age,Spain,F,-1729,-1531,X2,42.99330139160156,-2.1133899688720703,/static_md5/data/fasta/I1982.fa
I2471,BAIB,Bronze Age,Spain,F,-1630,-1497,K1b1a,42.56999969482422,-2.619999885559082,/static_md5/data/fasta/I2471.fa
I3484,CAIB,Copper Age,Spain,M,-2271,-1984,J1c1,38.57809829711914,-2.8417000770568848,/static_md5/data/fasta/I3484.fa
RISE397,IACA,Iron Age,Armenia,M,-1048,-855,T1a2,39.25,46.349998474121094,/static_md5/data/fasta/RISE397.fa
Karos2/53,MAHu,Middle Ages,Hungary,F,890,950,H2a1c,48.32787322998047,21.71983528137207,
I3485,CAIB,Copper Age,Spain,F,-2300,-1900,K1a4a1,38.57809829711914,-2.8417000770568848,/static_md5/data/fasta/I3485.fa
LRV_92,ROM,Classical Age,Italy,F,0,400,T2j1,40.83283615112305,16.274499893188477,/static_md5/data/fasta/LRV_92.fa
Karos2/54,MAHu,Middle Ages,Hungary,F,890,950,X2l,48.32787322998047,21.71983528137207,
I3486,BAIB,Bronze Age,Spain,M,-1700,-1500,H1q,38.63140106201172,-0.8615000247955322,/static_md5/data/fasta/I3486.fa
I3487,BAIB,Bronze Age,Spain,M,-1734,-1617,H1e1a,38.63140106201172,-0.8615000247955322,/static_md5/data/fasta/I3487.fa
I3488,BAIB,Bronze Age,Spain,M,-1700,-1500,HV0+195,38.63140106201172,-0.8615000247955322,/static_md5/data/fasta/I3488.fa
OBKR_96,EBAGe,Bronze Age,Germany,F,-2013,-1784,H1j2,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_96.fa
I2435,GAC,Bronze Age,Poland,M,-3100,-2900,H28,52.849998474121094,17.8799991607666,/static_md5/data/fasta/I2435.fa
Karos2/58,MAHu,Middle Ages,Hungary,F,890,950,U5a2b1,48.32787322998047,21.71983528137207,
I9128,MIC,Bronze Age,Greece,F,-2210,-1680,I5,35.04999923706055,24.809999465942383,/static_md5/data/fasta/I9128.fa
OBKR_117,EBAGe,Bronze Age,Germany,M,-2019,-1883,U4a1b,48.266517639160156,10.878156661987305,/static_md5/data/fasta/OBKR_117.fa
RISE435,CWC,Neolithic,Germany,F,-2863,-2498,J1b1a1,48.93000030517578,12.260000228881836,/static_md5/data/fasta/RISE435.fa
WEHR_1192SkA,BBC,Bronze Age,Germany,M,-2331,-2150,K1a4a1,48.3489990234375,10.89799976348877,/static_md5/data/fasta/WEHR_1192SkA.fa
Karos2/67,MAHu,Middle Ages,Hungary,F,890,950,V3,48.32787322998047,21.71983528137207,
I0700,NEBA,Neolithic,Bulgaria,M,-5800,-5400,T2e,43.97999954223633,26.399999618530273,/static_md5/data/fasta/I0700.fa
I3490,BAIB,Bronze Age,Spain,F,-1850,-1150,HV0b,41.7411994934082,-3.8743999004364014,/static_md5/data/fasta/I3490.fa
I3491,BAIB,Bronze Age,Spain,F,-1850,-1150,T2b,41.65650177001953,-4.66949987411499,/static_md5/data/fasta/I3491.fa
