name,group,epoch,country,sex,year_from,year_to,haplogroup,fasta_url
DA206,IAST,Iron Age,Kazakhstan,M,133,254,HV13b,/static_md5/data/fasta/DA206.fa
OBKR_9A,EBAGe,Bronze Age,Germany,F,-2022,-1892,K1a2a,/static_md5/data/fasta/OBKR_9A.fa
I0854,NENE,Neolithic,Turkey,F,-6500,-6200,N1a1a1a,/static_md5/data/fasta/I0854.fa
JK2920,CLNE,Classical Age,Egypt,U,-758,-552,U8b1a1,
I1978,CAIB,Copper Age,Spain,F,-3014,-2877,K1a4a1,/static_md5/data/fasta/I1978.fa
I1981,CAIB,Copper Age,Spain,F,-3014,-2891,J1c1,/static_md5/data/fasta/I1981.fa
DA226,IAST,Iron Age,Kazakhstan,F,-250,450,U2e1h,/static_md5/data/fasta/DA226.fa
NOV_10,IACA,Iron Age,Russia,U,-300,-300,X2b,
I1100,NENE,Neolithic,Turkey,F,-6500,-6200,K1a or K1a6,/static_md5/data/fasta/I1100.fa
KOL_5,IASI,Iron Age,Russia,U,-500,-200,J1b1a,
Pr1,IASI,Iron Age,Russia,U,-500,-200,U3,
I1101,NENE,Neolithic,Turkey,M,-6500,-6200,T2b,/static_md5/data/fasta/I1101.fa
I2473,CAIB,Copper Age,Spain,M,-2916,-2714,H3,/static_md5/data/fasta/I2473.fa
I2454,BBC,Bronze Age,Great Britain,F,-2198,-1983,R1a1a,/static_md5/data/fasta/I2454.fa
AED_1108,MAGe,Middle Ages,Germany,F,355,532,U4a2a,/static_md5/data/fasta/AED_1108.fa
DA356,BASI,Bronze Age,Russia,M,-2647,-1776,C4a1a3,/static_md5/data/fasta/DA356.fa
DA361,BASI,Bronze Age,Russia,M,-2647,-1776,C4a1a3,/static_md5/data/fasta/DA361.fa
Pr5,IASI,Iron Age,Russia,U,-500,-200,T,
JK2923,CLNE,Classical Age,Egypt,U,-753,-544,U8b1a1,
Pr6,IASI,Iron Age,Russia,U,-500,-200,F1b,
I1103,NENE,Neolithic,Turkey,M,-6500,-6200,K1b1b1,/static_md5/data/fasta/I1103.fa
I1579,NENE,Neolithic,Turkey,F,-6500,-6200,K1a-C150T,/static_md5/data/fasta/I1579.fa
I3269,CAIB,Copper Age,Spain,M,-3350,-2750,U5b2b3a,/static_md5/data/fasta/I3269.fa
OBKR_26,EBAGe,Bronze Age,Germany,F,-2033,-1907,HV,/static_md5/data/fasta/OBKR_26.fa
JK2950,CLNE,Classical Age,Egypt,U,-357,-206,H6b,
JK2925,CLNE,Classical Age,Egypt,U,5,54,U7,
OBKR_66,EBAGe,Bronze Age,Germany,F,-2028,-1903,U4a,/static_md5/data/fasta/OBKR_66.fa
I1580,NENE,Neolithic,Turkey,F,-6500,-6200,H5,/static_md5/data/fasta/I1580.fa
Pr9,IASI,Iron Age,Russia,F,-500,-200,U2e2,
I3270,CAIB,Copper Age,Spain,F,-3350,-2750,J2a1a1,/static_md5/data/fasta/I3270.fa
Alh_3,MAGe,Middle Ages,Germany,F,356,535,H2a2b,/static_md5/data/fasta/Alh_3.fa
I1583,NENE,Neolithic,Turkey,M,-6426,-6236,K1a2,/static_md5/data/fasta/I1583.fa
OBKR_67,EBAGe,Bronze Age,Germany,M,-2023,-1894,K2a5,/static_md5/data/fasta/OBKR_67.fa
MS10612,IASp,Iron Age,Spain,U,-300,-200,H3+152,/static_md5/data/fasta/MS10612.fa
JK2956,CLNE,Classical Age,Egypt,U,-823,-785,U1a1a3,
JK2957,CLNE,Classical Age,Egypt,M,-788,-595,J2a2c,
I1585,NENE,Neolithic,Turkey,F,-6500,-6200,J1 or J1c,/static_md5/data/fasta/I1585.fa
STR_248,MAGe,Middle Ages,Germany,F,530,560,H11a2,/static_md5/data/fasta/STR_248.fa
I0108,BBC,Copper Age,Germany,F,-2575,-2299,H5a3,/static_md5/data/fasta/I0108.fa
I3271,CAIB,Copper Age,Spain,F,-3350,-2750,K1a4a1,/static_md5/data/fasta/I3271.fa
STR_316,MAGe,Middle Ages,Germany,M,480,510,H3,
MS10613,IASp,Iron Age,Spain,U,-400,-400,U4a,/static_md5/data/fasta/MS10613.fa
STR_300,MAGe,Middle Ages,Germany,F,510,530,J1c10,/static_md5/data/fasta/STR_300.fa
MS10614,IASp,Iron Age,Spain,U,-361,-178,T2b,/static_md5/data/fasta/MS10614.fa
I3272,CAIB,Copper Age,Spain,M,-3263,-2903,X2b+226,/static_md5/data/fasta/I3272.fa
I3277,CAIB,Copper Age,Spain,F,-3100,-2850,U5b2b,/static_md5/data/fasta/I3277.fa
MS10617,IASp,Iron Age,Spain,U,-500,-400,U5b3,/static_md5/data/fasta/MS10617.fa
JK2961,CLNE,Classical Age,Egypt,U,-87,1,T1a7,
I0724,NENE,Neolithic,Turkey,M,-6400,-5600,K1a4,/static_md5/data/fasta/I0724.fa
STR_480,MAGe,Middle Ages,Germany,F,510,530,J1c2o,/static_md5/data/fasta/STR_480.fa
JK2965,CLNE,Classical Age,Egypt,U,-979,-914,T2c1c,
JK2963,CLNE,Classical Age,Egypt,F,-1211,-1126,M1a1i,
I4565,CAIB,Copper Age,Spain,M,-3020,-2909,H5,/static_md5/data/fasta/I4565.fa
JK2966,CLNE,Classical Age,Egypt,U,-384,-235,T1a7,
JK2970,CLNE,Classical Age,Egypt,U,-357,-206,U1a1,
OBKR_73,EBAGe,Bronze Age,Germany,F,-2024,-1897,U5b2a1a1,/static_md5/data/fasta/OBKR_73.fa
I0725,NENE,Neolithic,Turkey,F,-6400,-5600,N1a1a1,/static_md5/data/fasta/I0725.fa
MS10619,IASp,Iron Age,Spain,U,-500,-400,H1c,/static_md5/data/fasta/MS10619.fa
I5838,CAIB,Copper Age,Spain,M,-2900,-2346,K1a+195,/static_md5/data/fasta/I5838.fa
CL110,LONG,Middle Ages,Italy,M,570,880,None,
CL97,LONG,Middle Ages,Italy,M,570,880,None,
JK2974,CLNE,Classical Age,Egypt,U,-889,-803,H,
MS10620,IASp,Iron Age,Spain,U,-400,-400,J1c3g,/static_md5/data/fasta/MS10620.fa
I7587,CAIB,Copper Age,Spain,M,-2900,-2500,T2b3,/static_md5/data/fasta/I7587.fa
MS10589,CASp,Copper Age,Spain,U,-900,-750,K1a1b1,/static_md5/data/fasta/MS10589.fa
JK2977,CLNE,Classical Age,Egypt,U,-389,-235,T2e,
I8131,CAIB,Copper Age,Spain,F,-2578,-2457,J2b1,/static_md5/data/fasta/I8131.fa
CL30,LONG,Middle Ages,Italy,M,570,880,I1b,/static_md5/data/fasta/CL30.fa
JK2979,CLNE,Classical Age,Egypt,U,-369,-211,HV1a2a,
Harta-Freifelt/10/anc25,MAHu,Middle Ages,Hungary,F,900,950,H5e1a,
I0726,NENE,Neolithic,Turkey,F,-6400,-5600,H or H5-C16192T,/static_md5/data/fasta/I0726.fa
I8154,CAIB,Copper Age,Spain,F,-2900,-2500,U5b1,/static_md5/data/fasta/I8154.fa
Karos1/1,MAHu,Middle Ages,Hungary,M,890,950,H1b2,
I1699,PPNE,Neolithic,Jordan,F,-6800,-6700,R0a2,/static_md5/data/fasta/I1699.fa
OBKR_76,EBAGe,Bronze Age,Germany,F,-2013,-1785,K1a,/static_md5/data/fasta/OBKR_76.fa
JK2986,CLNE,Classical Age,Egypt,F,-508,-406,HV,
I0727,NENE,Neolithic,Turkey,M,-6400,-5600,K1a2,/static_md5/data/fasta/I0727.fa
kum6,NENE,Neolithic,Turkey,F,-4846,-4618,None,/static_md5/data/fasta/kum6.fa
I8158,CAIB,Copper Age,Spain,M,-2900,-2500,H1ah,/static_md5/data/fasta/I8158.fa
I8197,CAIB,Copper Age,Spain,F,-2900,-2500,H4a1,/static_md5/data/fasta/I8197.fa
JK2879,CLNE,Classical Age,Egypt,U,-45,4,U3b,
I8198,CAIB,Copper Age,Spain,F,-2900,-2500,J2b1a,/static_md5/data/fasta/I8198.fa
I8199,CAIB,Copper Age,Spain,M,-2900,-2500,U5b1+16189+@16192,/static_md5/data/fasta/I8199.fa
I8364,CAIB,Copper Age,Spain,M,-2706,-2569,J2b1a2a,/static_md5/data/fasta/I8364.fa
I8566,CAIB,Copper Age,Spain,F,-3800,-2500,J2b1a,/static_md5/data/fasta/I8566.fa
RISE500,BARu,Bronze Age,Russia,F,-1700,-1500,U4d1,/static_md5/data/fasta/RISE500.fa
RISE503,BARu,Bronze Age,Russia,F,-1727,-1511,U2e2,/static_md5/data/fasta/RISE503.fa
I7588,CAIB,Copper Age,Spain,U,-2900,-2500,J1c1b,/static_md5/data/fasta/I7588.fa
RISE505,BARu,Bronze Age,Russia,F,-1746,-1626,U4a1b,/static_md5/data/fasta/RISE505.fa
OBKR_79,EBAGe,Bronze Age,Germany,U,-2018,-1883,H1ba,/static_md5/data/fasta/OBKR_79.fa
I8132,CAIB,Copper Age,Spain,F,-2600,-2400,H1aq,/static_md5/data/fasta/I8132.fa
I3238,CAIB,Copper Age,Spain,M,-2500,-2200,H3+152,/static_md5/data/fasta/I3238.fa
CL93,LONG,Middle Ages,Italy,M,570,880,J2b1a,/static_md5/data/fasta/CL93.fa
JK2984,CLNE,Classical Age,Egypt,U,32,122,U7,
Karos1/1438,MAHu,Middle Ages,Hungary,M,890,950,U3b1b,
CL94,LONG,Middle Ages,Italy,M,570,880,K1c1,/static_md5/data/fasta/CL94.fa
Karos1/2,MAHu,Middle Ages,Hungary,M,890,950,H1b2,
RISE94,CWC,Neolithic,Sweden,M,-2621,-2472,K1a2a,/static_md5/data/fasta/RISE94.fa
I1633,BACA,Bronze Age,Armenia,F,-2619,-2410,H1u,/static_md5/data/fasta/I1633.fa
I3239,CAIB,Copper Age,Spain,F,-2500,-2200,U5b1d2,/static_md5/data/fasta/I3239.fa
OBKR_80,EBAGe,Bronze Age,Germany,M,-2134,-1959,K1a3,/static_md5/data/fasta/OBKR_80.fa
SZ8,LONG,Middle Ages,Hungary,F,412,604,M5b'c,
RISE560,BBC,Neolithic,Germany,M,-2500,-2000,U5a1a1,/static_md5/data/fasta/RISE560.fa
I3243,CAIB,Copper Age,Spain,M,-2500,-2200,U5a1a2b,/static_md5/data/fasta/I3243.fa
SZ13,LONG,Middle Ages,Hungary,M,422,541,N1b1b1,/static_md5/data/fasta/SZ13.fa
I3276,CAIB,Copper Age,Spain,M,-3092,-2918,V,/static_md5/data/fasta/I3276.fa
I8140_d,CAIB,Copper Age,Spain,F,-2117,-1779,K1a+195,/static_md5/data/fasta/I8140_d.fa
Karos1/3286,MAHu,Middle Ages,Hungary,M,890,950,T2b4h,
I8155,CAIB,Copper Age,Spain,F,-2900,-2500,H4a1a,/static_md5/data/fasta/I8155.fa
I7672,MAIB,Middle Ages,Spain,M,785,801,T2h,/static_md5/data/fasta/I7672.fa
SZ20,LONG,Middle Ages,Hungary,M,412,604,None,/static_md5/data/fasta/SZ20.fa
I0059,BBC,Neolithic,Germany,F,-2337,-2138,H1,/static_md5/data/fasta/I0059.fa
Karos2/10,MAHu,Middle Ages,Hungary,M,890,950,U5a1a1h,
I1546,BBC,Copper Age,Germany,F,-2500,-2050,U5a1b1,/static_md5/data/fasta/I1546.fa
Karos2/14,MAHu,Middle Ages,Hungary,U,890,950,F2a,
Karos2/15,MAHu,Middle Ages,Hungary,U,890,950,U4d2,
AV2,MAHu,Middle Ages,Hungary,F,548,641,X2m'n,/static_md5/data/fasta/AV2.fa
OBKR_81,EBAGe,Bronze Age,Germany,F,-2024,-1896,X2b,/static_md5/data/fasta/OBKR_81.fa
I7673,MAIB,Middle Ages,Spain,F,785,801,W1+119,/static_md5/data/fasta/I7673.fa
Karos2/18,MAHu,Middle Ages,Hungary,M,890,950,T1a1,
RISE00,CWC,Neolithic,Estonia,F,-2575,-2349,H5a1,/static_md5/data/fasta/RISE00.fa
I7674,MAIB,Middle Ages,Spain,F,785,801,H42,/static_md5/data/fasta/I7674.fa
SZ32,LONG,Middle Ages,Hungary,F,412,604,H74,/static_md5/data/fasta/SZ32.fa
I7675,MAIB,Middle Ages,Spain,M,785,801,U3a1,/static_md5/data/fasta/I7675.fa
I0805,BBC,Copper Age,Germany,M,-2467,-2142,H1,/static_md5/data/fasta/I0805.fa
I0049,CWC,Neolithic,Germany,F,-2464,-2210,X2b4,/static_md5/data/fasta/I0049.fa
I7676,MAIB,Middle Ages,Spain,F,785,801,U5a1c,/static_md5/data/fasta/I7676.fa
I12809,BAIB,Bronze Age,Spain,M,-1880,-1770,H1j,/static_md5/data/fasta/I12809.fa
OBKR_84,EBAGe,Bronze Age,Germany,F,-2021,-1830,V7,/static_md5/data/fasta/OBKR_84.fa
OBKR_86,EBAGe,Bronze Age,Germany,M,-2032,-1901,K1a3,/static_md5/data/fasta/OBKR_86.fa
I1536,CWC,Neolithic,Germany,M,-2500,-2050,U5a1g2,/static_md5/data/fasta/I1536.fa
Karos2/21,MAHu,Middle Ages,Hungary,U,890,950,H2a1n,
I0803,UNC,Bronze Age,Germany,F,-2132,-1942,H4a1a1a,/static_md5/data/fasta/I0803.fa
I0104,CWC,Neolithic,Germany,M,-2559,-2296,U4b1a1a1,/static_md5/data/fasta/I0104.fa
I0106,CWC,Neolithic,Germany,F,-2464,-2210,T2a1b1,/static_md5/data/fasta/I0106.fa
I2022,LBK,Neolithic,Germany,F,-5500,-4850,T2b,/static_md5/data/fasta/I2022.fa
OBKR_93,EBAGe,Bronze Age,Germany,F,-2111,-1907,K1a4a1,/static_md5/data/fasta/OBKR_93.fa
Karos2/22,MAHu,Middle Ages,Hungary,U,890,950,H2a1n,
I2020,LBK,Neolithic,Germany,M,-5500,-4850,K1a2,/static_md5/data/fasta/I2020.fa
Karos2/26,MAHu,Middle Ages,Hungary,M,890,950,T1a1,
Kivisaare,NEBL,Neolithic,Estonia,U,-4411,-4286,U5a2d,
Kudruküla1,MEBL,Mesolithic,Estonia,U,-3831,-3426,U5b1d1,
I2017,LBK,Neolithic,Germany,F,-5500,-4850,K2a,/static_md5/data/fasta/I2017.fa
I1532,CWC,Neolithic,Germany,M,-2500,-2050,J1c2e,/static_md5/data/fasta/I1532.fa
I1538,CWC,Neolithic,Germany,M,-2500,-2050,J1c5,/static_md5/data/fasta/I1538.fa
Kunila2,CWC,Neolithic,Estonia,M,-2696,-2390,J1c3,/static_md5/data/fasta/Kunila2.fa
I1310,BAIB,Bronze Age,Spain,F,-1930,-1634,U5b1c,/static_md5/data/fasta/I1310.fa
Karos2/27,MAHu,Middle Ages,Hungary,F,890,950,H15b1,
arm13,IACA,Iron Age,Armenia,U,-1100,-900,U2e2a1,/static_md5/data/fasta/arm13.fa
Iceman,CAIt,Copper Age,Italy,M,-3484,-3104,K1,/static_md5/data/fasta/Iceman.fa
arm12,MACA,Middle Ages,Armenia,U,728,930,J1d6,/static_md5/data/fasta/arm12.fa
I1539,CWC,Neolithic,Germany,F,-2625,-2291,J1c1b1a,/static_md5/data/fasta/I1539.fa
I0114,CWC,Neolithic,Germany,M,-2138,-1952,I3a,/static_md5/data/fasta/I0114.fa
Karos2/31,MAHu,Middle Ages,Hungary,U,890,950,N1a1a1a1,
arm2,BACA,Bronze Age,Armenia,U,-3000,-2800,R1a1,/static_md5/data/fasta/arm2.fa
I0056,LBK,Neolithic,Germany,M,-5212,-5006,T2b,/static_md5/data/fasta/I0056.fa
I1312_d,BAIB,Bronze Age,Spain,M,-1930,-1634,HV0+195,/static_md5/data/fasta/I1312_d.fa
I5878,NEUk,Neolithic,Ukraine,M,-5299,-5076,U4b1a1a,/static_md5/data/fasta/I5878.fa
I1540,CWC,Neolithic,Germany,M,-2500,-2050,J1c5,/static_md5/data/fasta/I1540.fa
arm26,IACA,Iron Age,Armenia,U,-1300,-1100,J1d1b1,/static_md5/data/fasta/arm26.fa
I1542,CWC,Neolithic,Germany,M,-2500,-2050,J2a2a,/static_md5/data/fasta/I1542.fa
arm29,BACA,Bronze Age,Armenia,U,-1400,-1200,R1b1,/static_md5/data/fasta/arm29.fa
arm33,BACA,Bronze Age,Armenia,U,-1400,-1200,W3b,/static_md5/data/fasta/arm33.fa
I1544,CWC,Neolithic,Germany,M,-2500,-2050,K2b2,/static_md5/data/fasta/I1544.fa
I1313_d,BAIB,Bronze Age,Spain,F,-1930,-1634,V,/static_md5/data/fasta/I1313_d.fa
Karos2/37,MAHu,Middle Ages,Hungary,F,890,950,G2a1d2,
I1836,BAIB,Bronze Age,Spain,M,-1682,-1505,U,/static_md5/data/fasta/I1836.fa
I2455,BBC,Bronze Age,Great Britain,F,-2125,-1911,U5a2c3a,/static_md5/data/fasta/I2455.fa
arm36,BACA,Bronze Age,Armenia,U,-1500,-1300,U2e1e,/static_md5/data/fasta/arm36.fa
I1770,BBC,Bronze Age,Great Britain,F,-2400,-1600,U5b1d2,/static_md5/data/fasta/I1770.fa
I5888,NEUk,Neolithic,Ukraine,M,-5500,-4800,U5b2b1,/static_md5/data/fasta/I5888.fa
I10942,NEIB,Neolithic,Gibraltar,F,-5500,-4500,N1a1a1,/static_md5/data/fasta/I10942.fa
RISE446,CWC,Neolithic,Germany,M,-2829,-2465,U5b1c2,/static_md5/data/fasta/RISE446.fa
OBKR_95,EBAGe,Bronze Age,Germany,F,-2027,-1901,V1a,/static_md5/data/fasta/OBKR_95.fa
Karos2/48,MAHu,Middle Ages,Hungary,U,890,950,K1c1,
Karos2/50,MAHu,Middle Ages,Hungary,M,890,950,U5a2a2a,
I1840,BAIB,Bronze Age,Spain,M,-1660,-1454,H3ap,/static_md5/data/fasta/I1840.fa
I1977,BAIB,Bronze Age,Spain,F,-1660,-1454,U5b1+16189+@16192,/static_md5/data/fasta/I1977.fa
arm51,IACA,Iron Age,Armenia,U,-700,-500,U3b3,/static_md5/data/fasta/arm51.fa
I2407,GAC,Bronze Age,Poland,M,-3095,-2915,H28a,/static_md5/data/fasta/I2407.fa
RISE434,CWC,Neolithic,Germany,M,-2880,-2630,U4,/static_md5/data/fasta/RISE434.fa
I1982,BAIB,Bronze Age,Spain,F,-1729,-1531,X2,/static_md5/data/fasta/I1982.fa
I2471,BAIB,Bronze Age,Spain,F,-1630,-1497,K1b1a,/static_md5/data/fasta/I2471.fa
I3484,CAIB,Copper Age,Spain,M,-2271,-1984,J1c1,/static_md5/data/fasta/I3484.fa
RISE397,IACA,Iron Age,Armenia,M,-1048,-855,T1a2,/static_md5/data/fasta/RISE397.fa
Karos2/53,MAHu,Middle Ages,Hungary,F,890,950,H2a1c,
I3485,CAIB,Copper Age,Spain,F,-2300,-1900,K1a4a1,/static_md5/data/fasta/I3485.fa
LRV_92,ROM,Classical Age,Italy,F,0,400,T2j1,/static_md5/data/fasta/LRV_92.fa
Karos2/54,MAHu,Middle Ages,Hungary,F,890,950,X2l,
I3486,BAIB,Bronze Age,Spain,M,-1700,-1500,H1q,/static_md5/data/fasta/I3486.fa
I3487,BAIB,Bronze Age,Spain,M,-1734,-1617,H1e1a,/static_md5/data/fasta/I3487.fa
I3488,BAIB,Bronze Age,Spain,M,-1700,-1500,HV0+195,/static_md5/data/fasta/I3488.fa
OBKR_96,EBAGe,Bronze Age,Germany,F,-2013,-1784,H1j2,/static_md5/data/fasta/OBKR_96.fa
I2435,GAC,Bronze Age,Poland,M,-3100,-2900,H28,/static_md5/data/fasta/I2435.fa
Karos2/58,MAHu,Middle Ages,Hungary,F,890,950,U5a2b1,
I9128,MIC,Bronze Age,Greece,F,-2210,-1680,I5,/static_md5/data/fasta/I9128.fa
OBKR_117,EBAGe,Bronze Age,Germany,M,-2019,-1883,U4a1b,/static_md5/data/fasta/OBKR_117.fa
RISE435,CWC,Neolithic,Germany,F,-2863,-2498,J1b1a1,/static_md5/data/fasta/RISE435.fa
WEHR_1192SkA,BBC,Bronze Age,Germany,M,-2331,-2150,K1a4a1,/static_md5/data/fasta/WEHR_1192SkA.fa
Karos2/67,MAHu,Middle Ages,Hungary,F,890,950,V3,
I0700,NEBA,Neolithic,Bulgaria,M,-5800,-5400,T2e,/static_md5/data/fasta/I0700.fa
I3490,BAIB,Bronze Age,Spain,F,-1850,-1150,HV0b,/static_md5/data/fasta/I3490.fa
I3491,BAIB,Bronze Age,Spain,F,-1850,-1150,T2b,/static_md5/data/fasta/I3491.fa
LRV_101,ROM,Classical Age,Italy,F,0,400,H1t,/static_md5/data/fasta/LRV_101.fa
LRV_97,ROM,Classical Age,Italy,M,0,400,N1a1a1a,/static_md5/data/fasta/LRV_97.fa
RISE436,CWC,Neolithic,Germany,M,-2868,-2580,U5b1c2,/static_md5/data/fasta/RISE436.fa
LRV_105,ROM,Classical Age,Italy,M,0,400,K2a9,/static_md5/data/fasta/LRV_105.fa
I3492,BAIB,Bronze Age,Spain,M,-1850,-1150,U5b1+16189,/static_md5/data/fasta/I3492.fa
I3494,BAIB,Bronze Age,Spain,M,-1920,-1753,J1c1b,/static_md5/data/fasta/I3494.fa
I3756,BAIB,Bronze Age,Spain,M,-2014,-1781,H1,/static_md5/data/fasta/I3756.fa
LRV_114,ROM,Classical Age,Italy,M,0,400,I5a2,/static_md5/data/fasta/LRV_114.fa
I3997,BAIB,Bronze Age,Spain,M,-1864,-1618,K1a2b,/static_md5/data/fasta/I3997.fa
LRV_118,ROM,Classical Age,Italy,F,0,400,HV,/static_md5/data/fasta/LRV_118.fa
Karos2/68,MAHu,Middle Ages,Hungary,F,890,950,U2e2a1a2,
RISE431,CWC,Neolithic,Poland,M,-2286,-2048,T2e,/static_md5/data/fasta/RISE431.fa
LRV_128,ROM,Classical Age,Italy,F,0,400,H,/static_md5/data/fasta/LRV_128.fa
I5241,HGS,Mesolithic,Serbia,F,-9297,-9194,U5a2a,/static_md5/data/fasta/I5241.fa
LRV_146,ROM,Classical Age,Italy,U,0,400,H + 73,/static_md5/data/fasta/LRV_146.fa
I2752,CAHu,Copper Age,Hungary,M,-3600,-3000,K1a,/static_md5/data/fasta/I2752.fa
LRV_151,ROM,Classical Age,Italy,F,0,400,"T2 + 16,189",/static_md5/data/fasta/LRV_151.fa
Karos2/72,MAHu,Middle Ages,Hungary,F,890,950,H1b1,
I4559,BAIB,Bronze Age,Spain,M,-1700,-1500,J1c1,/static_md5/data/fasta/I4559.fa
LRV_152,ROM,Classical Age,Italy,F,0,400,H5a3a,/static_md5/data/fasta/LRV_152.fa
I6470,BAIB,Bronze Age,Spain,M,-1753,-1549,J1c1,/static_md5/data/fasta/I6470.fa
I0124,HGE,Mesolithic,Russia,M,-5657,-5541,U5a1d,/static_md5/data/fasta/I0124.fa
LRV_156,ROM,Classical Age,Italy,M,0,400,H15a,/static_md5/data/fasta/LRV_156.fa
LIAV_12,IAIt,Iron Age,Italy,U,-700,-300,J2b1a2,/static_md5/data/fasta/LIAV_12.fa
WEHR_1192SkB,EBAGe,Bronze Age,Germany,F,-1918,-1772,U5b2a2b,/static_md5/data/fasta/WEHR_1192SkB.fa
I5869,NEUk,Neolithic,Ukraine,M,-6500,-4000,U4b1b1,/static_md5/data/fasta/I5869.fa
I2763,CAHu,Copper Age,Hungary,F,-3600,-3000,T2,/static_md5/data/fasta/I2763.fa
Karos3/1,MAHu,Middle Ages,Hungary,M,890,950,B4d1,
I8136,BAIB,Bronze Age,Spain,F,-1606,-1418,K1b1a1,/static_md5/data/fasta/I8136.fa
LIAV_38,IAIt,Iron Age,Italy,U,-700,-300,U4a1,/static_md5/data/fasta/LIAV_38.fa
I0061,HGN,Mesolithic,Russia,M,-6850,-6000,C1,/static_md5/data/fasta/I0061.fa
Karos3/13,MAHu,Middle Ages,Hungary,M,890,950,B4d1,
RISE471,CWC,Neolithic,Germany,M,-1691,-1519,J1c1b,/static_md5/data/fasta/RISE471.fa
Karos3/14,MAHu,Middle Ages,Hungary,M,890,950,T1a1b,
I8144,BAIB,Bronze Age,Spain,F,-1877,-1636,U5b3f,/static_md5/data/fasta/I8144.fa
I0421,SRU,Bronze Age,Russia,F,-1850,-1600,H3g,/static_md5/data/fasta/I0421.fa
Karos3/17,MAHu,Middle Ages,Hungary,M,890,950,H6a1a,
Karos3/18,MAHu,Middle Ages,Hungary,F,890,950,T1a10a,
I7162,BAIB,Bronze Age,Spain,F,-1932,-1697,T2e,/static_md5/data/fasta/I7162.fa
I1169,CANE,Copper Age,Israel,F,-4500,-3900,J2a2d,/static_md5/data/fasta/I1169.fa
Loschbour,HGW,Mesolithic,Luxembourg,F,-6220,-5990,U5b1a,/static_md5/data/fasta/Loschbour.fa
Karos3/19,MAHu,Middle Ages,Hungary,U,890,950,T1a10a,
WEHR_1193,EBAGe,Bronze Age,Germany,F,-1945,-1777,H4a1a1a,/static_md5/data/fasta/WEHR_1193.fa
I1177,CANE,Copper Age,Israel,F,-4500,-3900,N1b1,/static_md5/data/fasta/I1177.fa
GoyetQ116-1,HGW,Aurignacian,Belgium,M,-33210,-32480,M,/static_md5/data/fasta/GoyetQ116-1.fa
I1311,BAIB,Bronze Age,Spain,M,-1930,-1634,J2b1a,/static_md5/data/fasta/I1311.fa
Karos3/4,MAHu,Middle Ages,Hungary,U,890,950,J1c7a,
Karos3/8,MAHu,Middle Ages,Hungary,M,890,950,U2e1b,
I1500,LBK,Neolithic,Hungary,M,-5210,-4990,J1c1,/static_md5/data/fasta/I1500.fa
I4915,HGS,Mesolithic,Serbia,M,-6340,-5990,U5b2b,/static_md5/data/fasta/I4915.fa
I1187,CANE,Copper Age,Israel,M,-4500,-3900,U6d,/static_md5/data/fasta/I1187.fa
I8567,NEIB,Neolithic,Spain,M,-3500,-3300,X2,/static_md5/data/fasta/I8567.fa
M63,BACA,Bronze Age,Nepal,M,-450,100,M9a1a1c1b1a,
I0410,NEIB,Neolithic,Spain,M,-5294,-5066,T2c1d+152,/static_md5/data/fasta/I0410.fa
M344,BACA,Bronze Age,Nepal,M,-450,100,Z3a1a,
Kenezlo-Fazekaszug2/1027,MAHu,Middle Ages,Hungary,M,900,1000,N1a1a1a1a,
M240,BACA,Bronze Age,Nepal,M,-450,100,M9a1a2,
Kenezlo-Fazekaszug2/1031,MAHu,Middle Ages,Hungary,F,900,1000,T1a1,
NF-108c,NAMA,Middle Ages,USA,U,1150,1700,A2f1,
I0046,LBK,Neolithic,Germany,F,-5211,-4991,T2c,/static_md5/data/fasta/I0046.fa
I1661,CAME,Copper Age,Iran,F,-4696,-4491,H29,/static_md5/data/fasta/I1661.fa
I0412,NEIB,Neolithic,Spain,M,-5308,-5080,N1a1a1,/static_md5/data/fasta/I0412.fa
I0413,NEIB,Neolithic,Spain,F,-5303,-5075,V,/static_md5/data/fasta/I0413.fa
NF-262c,NAMA,Middle Ages,USA,U,1150,1700,B2,
ERS1790733,BANE,Bronze Age,Lebanon,M,-1650,-1650,N1a3a,
Kenezlo-Fazekaszug1/1036,MAHu,Middle Ages,Hungary,M,900,1000,H6a1b,
ERS1790731,BANE,Bronze Age,Lebanon,F,-1750,-1750,R2,
ERS1790729,BANE,Bronze Age,Lebanon,F,-1750,-1750,H1bc,
Is_1,IAPS,Iron Age,Kazakhstan,M,-900,-700,D4h1,
Kenezlo-Fazekaszug2/1042,MAHu,Middle Ages,Hungary,M,900,1000,H7,
Ze_3,IAPS,Iron Age,Kazakhstan,U,-900,-700,K1,
Ze_2,IAPS,Iron Age,Kazakhstan,U,-900,-700,T2b,
Ze_7,IAPS,Iron Age,Kazakhstan,U,-900,-700,U4a1,
Ze_5,IAPS,Iron Age,Kazakhstan,U,-900,-700,I,
Ze_6,IAPS,Iron Age,Kazakhstan,F,-900,-700,C4,
Kenezlo-Fazekaszug1/10939,MAHu,Middle Ages,Hungary,M,900,1000,N1a1a1a1a,
I1972,NEIB,Neolithic,Spain,F,-4827,-4692,K1a4a1,/static_md5/data/fasta/I1972.fa
I2199,NEIB,Neolithic,Spain,F,-5216,-5031,H1,/static_md5/data/fasta/I2199.fa
A_3,IASI,Iron Age,Russia,U,-700,-600,G,
